mp-186,1.7176615,0.54242134,0.06899,0.098314546,-0.50805694,0.40435925,-0.33895043,-0.046353623,0.15209186,-0.036190413,0.4059778,-0.1780203,-0.109263755,0.3023115,0.63332576,0.480056,0.31068483,0.2988534,-0.031155339,-0.36768508,1.3019918,0.18776494,0.385322,-0.33900338,0.32975087,1.3375548,0.77388674,0.123366386,0.43475646,0.21733943,-0.15675332,-0.045868136,-0.20378308,-1.5942266,0.99105424,0.8191658,0.36868924,0.07341333,0.16513167,-0.3956014,2.6724727,0.24918164,-0.12023949,0.89850545,0.5152604,0.927087,1.293016,-0.4086543,1.2885904,-0.3595896,-0.03309368,0.64906496,1.0969249,-0.28283173,-0.38188922,0.42625183,0.2730242,-0.040961258,0.78456056,-0.023685826,0.0071471166,0.4301834,-0.542668,0.4630225
mp-196,0.7221137,-0.28320932,0.010682223,0.53593427,-0.12823825,1.9231154,-0.036316425,-0.25893605,0.28238136,0.12502725,0.29059404,0.05749281,-0.11602171,0.41121054,0.36806172,0.4053548,0.5265898,0.27106237,0.77210265,-0.33532405,0.9697094,0.42358017,0.013636243,-0.4289118,-0.108820155,1.2208993,-0.43502545,-0.12611955,0.38200733,-0.096911624,0.00962743,0.05264897,-0.445624,-0.76814246,0.72157145,-0.21053322,0.26663905,0.13444318,0.14320137,-0.35414606,0.9178876,-0.15569039,0.16745502,0.8328475,0.825606,0.8175065,1.608574,0.042924512,0.9263671,-0.5088513,0.2926853,0.034724668,1.3587906,-0.23517863,-0.50177145,0.2082564,0.8639396,0.4520887,0.85054946,0.6429249,0.5282925,0.16069801,0.122709416,0.27190396
mp-174,-0.051564805,0.15112229,0.025850108,1.0317317,0.12735891,1.5755286,-0.040673718,-0.13175364,0.436368,-0.12695785,0.8665761,0.9443227,0.06695148,-0.14051712,0.26808622,-0.039124176,0.19769238,0.1267521,-0.1403145,0.15530007,-0.21830942,-0.3228324,0.29110312,-0.03561261,0.483603,0.608713,-0.5064782,-0.4482296,0.59898084,-0.30708924,0.36587116,-0.28872284,-0.18383563,-0.18657486,0.15693012,0.52617943,0.22393347,-0.4661254,0.2277557,-0.2266003,0.6086306,0.039813645,-0.38570613,1.4933767,0.27663627,1.3006109,1.7858043,-0.091315575,1.072454,0.18375869,0.3394325,0.19208106,0.3147249,0.15094881,0.23914851,0.18246439,-0.0012731263,-0.45856068,-0.450885,-0.041347116,0.92894113,0.27875608,0.08329351,-0.77428186
mp-173,1.2804806,-0.029540844,-0.037340872,0.66895866,-0.15466787,1.2532004,-0.310761,-0.023861634,0.16826066,0.37325776,0.45819798,0.19670388,0.04872293,0.74503434,0.113999486,0.3050569,0.23671433,-0.04391809,0.19839375,-0.1651985,0.9307778,-0.03207682,-0.030050725,-0.1688061,0.6383872,1.6105409,-0.31164122,-0.21818237,0.39710402,0.38983405,0.12202203,-0.2350349,-0.05641884,-1.1129808,0.8062886,0.5036794,0.21970311,-0.22101797,-0.03215019,-0.31967726,1.3601698,-0.19011757,-0.023604726,0.9949656,0.6416796,0.8631161,1.8259709,-0.24873984,2.130746,-0.5672786,0.058568858,0.20985472,1.0874778,-0.20089993,-0.20555323,0.4903207,0.64752436,0.16728604,1.4015068,0.296951,0.47176227,-0.054903343,0.33143666,0.22821432
mp-183,0.47956678,-0.032114893,0.32230437,-0.543512,0.67058796,1.2846744,0.2958927,0.1635175,-0.21343283,0.60317516,0.7135648,-0.21954183,-0.0358987,0.20939775,0.0034205616,0.02241429,-0.36343646,0.6013176,0.42595065,-0.17204806,0.47133243,-0.36964032,0.2594355,0.21956268,0.06522972,1.9074467,-0.4987694,-0.104439415,-0.5725685,0.15554565,0.024681285,-0.12193996,0.18680432,-0.23191175,-0.051092252,1.4323266,0.36234713,-0.14682928,-0.3030766,0.567164,1.2071035,-0.03307633,1.2714396,0.60444635,-0.03084471,1.231794,0.59385866,0.046936866,0.12956771,-0.23598625,0.009187195,0.7507584,0.4200325,-0.15674976,-0.041848082,-0.09916179,0.35712433,-0.057541613,0.098359555,0.4035704,0.83049995,-0.14003192,0.29841173,0.66467613
mp-200,0.6470998,0.5926645,-0.038242146,-0.42594567,-0.45841867,0.068966396,-0.20146063,0.09032588,0.2912086,1.2847495,0.611498,-0.19013529,0.57344157,0.29019547,0.10921597,-0.07102644,-0.0075945985,0.68486905,-0.22027007,-0.21087109,0.51713276,-0.08792113,0.6734708,0.8989128,0.11005626,1.5315115,0.15578888,0.35662812,0.23663174,-0.015947765,-0.0078988075,-0.21362098,0.17889652,-0.46445623,0.30659196,0.31831825,-0.0066611664,-0.3111893,0.1134061,-0.1771815,1.8333734,0.95658606,1.0539172,0.70430124,0.6034079,1.7145008,1.2230756,-0.2495281,-0.008616152,-0.15734805,-0.112686306,0.73959804,0.28939697,-0.36850178,0.16040277,-0.13149403,0.21264514,-0.21709663,0.19930674,-0.24682616,0.96123475,0.56172043,-0.85340923,-0.66135776
mp-182,0.3947034,0.35804093,0.20715049,0.16337454,0.3324046,0.32349885,0.007517143,-0.23889005,0.3477154,0.38345242,0.65802145,-0.44367325,0.3020447,0.6580159,0.21163699,0.0010208413,-0.18171269,0.27512413,-0.012151836,0.047507647,0.6466646,0.45280537,0.24871793,0.7258927,0.16046262,1.6101731,-0.13745847,0.7101005,-0.5426532,0.5858376,-0.056705363,-0.21610555,-0.0364047,-0.803682,0.07329726,0.62806976,0.024650538,0.025864378,0.13778144,-0.28118426,1.5893914,0.32262215,0.28548676,1.1439117,0.55622864,1.5241283,1.0332114,-0.0824087,0.41228777,-0.17054942,-0.21926205,1.2465074,0.08024159,-0.15915999,-0.0007418208,0.14672625,0.06696903,-0.768455,0.5343376,-0.24166557,0.64636475,-0.09275066,0.25461617,0.14960662
mp-188,1.8110104,-0.1551702,0.40136132,-0.07659126,-0.5212303,0.11377165,-0.03033995,0.67079014,0.15498644,-0.42544892,0.33840156,0.4805543,0.4446128,1.213343,0.4277452,0.7089312,0.24308011,1.5429518,0.11936696,-0.46809256,-0.8250504,1.4739962,-0.37459117,0.6338498,0.3471175,0.6377193,0.7854432,0.52649426,-0.5052702,0.87448263,0.35944387,0.18934622,-0.47228038,-0.883808,-0.027189858,0.49908215,-0.16188595,0.9775751,-0.17425878,0.346167,1.1865182,0.69018525,1.7829447,3.0511386,0.9406161,2.277278,0.98153055,1.3621504,1.0203632,-0.31262678,0.15068504,1.044989,-0.12216749,0.005799465,-0.044449158,0.49627152,2.1174996,-0.16145456,1.6161892,-0.21325514,0.287807,0.683079,0.71346366,-0.20158853
mp-181,0.4752514,0.83170843,-0.31948423,-0.36044395,0.74147666,0.87634766,0.03684237,-0.1503773,0.43918195,0.38328075,0.538535,0.02132834,-0.013813926,0.50702184,0.6370169,0.18678354,-0.54795027,0.66133225,0.16641302,-0.20149645,0.34086514,-0.23298661,0.20642333,0.237633,0.19497472,1.6425613,-0.59126407,-0.31939995,-0.048488457,0.5829146,-0.06297946,-0.30894855,-0.051696077,-0.70389223,0.2061656,0.827196,-0.17025824,-0.6615168,0.3677599,0.24765053,2.287246,-0.22583663,-0.18456422,0.32375652,1.7159708,1.1119077,2.5183687,0.17795458,1.0899795,-0.39304718,0.3859372,0.9569187,0.92395717,-0.049678277,0.7994895,-0.19459282,0.0027439129,0.5695622,0.6341348,0.26831454,0.5659082,-0.0008044556,-0.06637609,0.07242253
mp-178,1.3763243,-0.0006723739,0.3483376,-0.40702966,0.1842394,0.68037236,0.24601994,-0.062150583,-0.22081168,0.40692624,0.8927236,0.37127143,0.34803882,0.39860788,0.11045003,0.28355217,-0.15196131,-0.22792596,0.22904328,-0.23841181,0.64572823,-0.37946132,0.28534886,0.24190432,0.15307312,1.9235885,-1.1212349,0.1996117,-0.0115829175,0.13050428,-0.3522794,0.19091678,0.3872211,-0.7987082,0.45848012,2.4936328,0.71792316,-0.5340861,-0.18476172,-0.18106665,1.3136848,-0.4591577,0.41437873,1.1387155,0.585068,1.4707118,0.8562541,-0.16334634,0.019841775,-0.46119928,-0.08318086,0.44588855,0.856778,-0.019978538,-0.2632763,0.15384676,0.70793027,-0.37838718,0.24249968,-0.1801352,1.5303786,-0.06126325,0.49884057,1.0340645
mp-177,-0.107067324,-0.1394598,0.34208995,-0.23044321,-0.22100198,1.7959875,-0.2299941,0.882749,0.16511008,0.72979945,0.48282206,-0.34249103,0.87575483,-0.14995515,0.109239295,0.24174196,-0.13773479,-0.050623298,0.19759649,0.33577803,0.61829984,-0.29276115,0.6077616,0.3126804,0.30300578,1.9483938,1.1919236,0.04841263,-0.6200435,0.6537064,0.69353056,-0.3532992,0.27688232,0.07243736,-0.34323668,1.5450366,0.020892281,-0.4705845,-0.19018504,-0.72834176,1.8866186,-0.2781846,0.6883672,0.80561304,0.37754792,1.3548508,0.15452534,-0.24774304,0.024512388,-0.1405605,-0.31757006,0.6022562,0.5206086,-0.102001116,0.08958599,-0.34898734,0.26706702,-0.05080233,0.23972842,0.100002214,0.38067275,1.0088229,0.25962663,-0.521849
